branch,modelo,pergunta,resposta_esperada,resposta_gerada,tempo_retrieval_s,tempo_llm_s,tokens_entrada,tokens_saida,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
phi3,phi3:mini,Menores de 18 anos precisam de alguma autorização para filmagem do processo?,"Sim. No ato de matrícula, candidatos menores de 18 anos devem apresentar a Autorização de Uso de Imagem (Anexo VIII/IX) devidamente assinada por seus pais ou responsáveis legais.",Não encontrei essa informação nos documentos.,0.037,14.104,2061,14,0.0,0.0,0.9999999999,1.0,0.1945896868196755
phi3,phi3:mini,O que ocorre se eu for convocado e não comparecer à banca de heteroidentificação?,"O candidato ausente ou que não tiver sua autodeclaração validada pela banca perde a vaga da cota e é reclassificado para as vagas de Acesso Universal (Cota 1), caso possua classificação suficiente.","Se você for convocado para a Comissão de Heteroidentificação mas não puder comparecer, as informações sobre como entrar com recurso dentro do prazo especificado no item 2 da Convocação serão disponibilizadas pelo link do Sistema de Pré-Matricula em ingresso.ifrs.edu.br conforme o cronograma estabele",0.032,16.078,1926,98,1.0,0.0,0.9999999999,0.0,0.21627275558888903
phi3,phi3:mini,Onde são publicadas as listas de classificados e chamadas para matrícula?,"Todas as listas, editais de resultados e convocações são divulgadas na internet, no site oficial de ingressos: ingresso.ifrs.edu.br.","Em ambos os casos, as informações sobre quem foi selecionado nas primeiras e segundas chamadas serão divulgadas no site ingresso.ifrs.edu.br. Além disso, o resultado final das matrículas em Primeira Chamada (Sorteio e Prova) também será publicado neste mesmo local digitalizado pelo Ministério da Edu",0.037,15.876,1865,107,0.6,0.8865639271952649,0.9999999999,1.0,0.6899169696813091
phi3,phi3:mini,"O que é e quem participa da ""Chamada Pública""?","A ""Chamada Pública"" é um chamamento eletrônico ou presencial realizado para preencher vagas que restaram sem matrícula após as etapas regulares, convocando candidatos suplentes por ordem de classificação.","A Chamada Pública é a última chamada para matrícula no IFRS. Ela ocorre após a Primeira Chamada e visa os candidatos não escolhidos na primeira etapa, incluindo aqueles que foram reclassificados para o acesso universal (C1).",0.037,14.134,1831,63,1.0,0.9040564019698445,0.9999999999,1.0,0.22426503504510065
phi3,phi3:mini,Ter o nome listado na Chamada Pública garante a vaga no curso?,Não. Estar na lista de convocados e enviar os documentos na Chamada Pública apenas gera expectativa de direito. O preenchimento ocorre estritamente pela ordem de classificação dos candidatos habilitados até o limite de vagas disponíveis.,"Não encontrei essa informação nos documentos. A publicação do nome da/do candidata/candidato na Chamada Pública não garante à/ao candidato/a a vaga no curso e nem a efetivação imediata da matrícula, pois há procedimentos adicionais que devem ser seguidos.",0.034,10.443,1848,81,1.0,0.0,0.9999999999,1.0,0.6531914318134548
phi3,phi3:mini,Posso manter vínculos ativos de matrícula em mais de um curso de graduação?,Não. É expressamente proibido por lei federal que um estudante ocupe concomitantemente duas vagas de cursos de graduação em quaisquer instituições públicas de ensino superior do país.,"Não encontrei essa informação nos documentos. A Lei nº. 12.711/2012 e Portaria Normativa MEC, nº 9 de 05 de 2018 mencionam que não é permitida a matrícula em mais de um curso superior (de graduação) nas instituições públicas ou com bolsa Prouni.",0.032,15.179,1816,94,0.4,0.0,0.9999999999,1.0,0.7898809425023978
phi3,phi3:mini,"O que acontece se eu for matriculado, mas faltar aos primeiros dias letivos?",O estudante regularmente matriculado que faltar aos primeiros dias letivos (conforme limite estipulado em edital) sem justificativa formal de ausência aceita pelo campus terá sua matrícula cancelada por abandono.,"Se você for matriculado e não comparecer aos primeiros seis dias de trabalho acadêmico do primeiro período letivo, sua matrícula será cancelada. Isso ocorre independentemente da etapa em que esteja no curso quando a ausência acontecer (primeira ou qualquer outra).",0.037,15.265,1953,73,0.25,0.9359025875076527,0.9999999999,1.0,0.5301675063854767
phi3,phi3:mini,É obrigatório possuir conta no portal gov.br para se inscrever?,"Sim, o acesso ao sistema de inscrições exige uma conta ativa no portal gov.br.","Sim, é necessário ter uma conta no portal gov.br para se inscrever no processo seletivo do IFRS. Se ainda não tiver cadastro, ao digitar o CPF na página de login e ser direcionado a realizar o cadastro, isso indica que possuir uma conta é obrigatório antes da inscrição poder prosseguir.",0.037,15.452,1894,88,0.3333333333333333,0.9621853020063815,0.9999999999,1.0,0.970392925057845
phi3,phi3:mini,Qual nível de conta gov.br é exigido para a inscrição?,"Geralmente são aceitas contas níveis bronze, prata ou ouro para o acesso básico.","Nenhum custo específico está associado à inscrição no portal gov.br conforme o contexto fornecido. A taxa de inscrição não será cobrada para este processo seletivo. No ent0-12Aceptar que a resposta correta é ""Nenhum custo associado à inscrição no portal gov.br"". O contexto mencionou explicitamente q",0.037,15.882,1914,154,0.75,0.8801612245430471,0.0,0.0,0.2019323282831628
phi3,phi3:mini,Posso usar o CPF dos meus pais para fazer a minha inscrição?,"Não, a inscrição deve ser feita obrigatoriamente com o CPF do próprio candidato.",Não encontrei essa informação nos documentos.,0.037,13.974,2032,14,1.0,0.0,0.9999999999,1.0,0.20740344474170866
phi3,phi3:mini,O que fazer se eu esquecer a senha da minha conta gov.br?,Você deve recuperar a senha diretamente na plataforma gov.br pelas opções de recuperação.,"Para recuperar sua senha, siga as etapas de autenticação para alteração ou recuperação de senhas disponíveis no portal gov.br. Se não tiver certeza sobre como fazer isso, entre em contato com o suporte técnico do site.",0.032,14.48,1860,66,0.25,0.0,0.0,0.0,0.7280371692397474
phi3,phi3:mini,Candidatos estrangeiros podem participar do processo seletivo?,"Sim, desde que possuam a documentação legal exigida para permanência no Brasil.","Sim, candidatos estrangeiros podem participar do processo seletivo. Eles devem apresentar um dos seguintes documentos para comprovar sua elegibilidade: o Registro Nacional de Estrangeiro (RNE), ou Passaporte com visto de estudante. Se não tiverem esses documentos, eles precisam enviar outro document",0.04,16.938,2005,110,0.8333333333333334,0.9348377931011244,0.9999999999,1.0,0.9612506125567204
phi3,phi3:mini,Qual documento de identidade é aceito para candidatos estrangeiros?,O Registro Nacional de Estrangeiro (RNE) ou a Carteira de Registro Nacional Migratório (CRNM).,O Passaporte com visto de estudante ou Outro documento legalizado pelo órgão competente que permite ao estrangeiro estudar no Brasil.,0.037,15.472,2143,35,1.0,0.8867841856650721,0.9999999999,0.0,0.21709857043508837
phi3,phi3:mini,É permitido o uso de nome social durante o processo seletivo?,"Sim, candidatos travestis e transexuais podem solicitar o uso de nome social.","Sim, é permitido. No entanto, conforme mencionado nos documentos fornecidos, para os candidatos com menos de 18 anos, a autorização do responsável legal é necessária para utilizar o nome social no processo seletivo. Além disso, há restrições sobre inscrições em cursos múltiplos e diferentes modalida",0.037,16.173,1857,115,0.75,0.9480361614112883,0.9999999999,1.0,0.3884764713401926
phi3,phi3:mini,Como solicito a inclusão do meu nome social no cadastro?,A solicitação deve ser feita durante o preenchimento do formulário de inscrição.,"Para solicitar a isenção, primeiro você deve acessar o endereço https://cadunico.dataprev.gov.br e clicar no botão onde diz ""Entrar com o gov.br"". Após realizar o login (acesso), utilizar a opção “Consulta ao Formulário”. É preciso gerar o Extrato de Consulta Completo e salvar no computador ou celul",0.036,15.595,2012,207,1.0,0.8640025954148325,0.9999999999,1.0,0.20716823421823147
phi3,phi3:mini,O IFRS envia e-mails de confirmação após a conclusão da inscrição?,"Sim, o sistema envia confirmações automáticas para o e-mail cadastrado.",Não encontrei essa informação nos documentos. A resposta não está no contexto fornecido.,0.038,13.362,1889,26,0.5,0.0,0.9999999999,0.0,0.20516280929324307
phi3,phi3:mini,O que devo fazer se não receber o e-mail de confirmação?,Verifique a caixa de spam ou acesse o sistema para confirmar o status da inscrição.,"Se você não recebeu o e-mail de confirmação, é importante entrar em contato com a instituição para verificar se houve algum erro. Você pode ligar ao número fornecido pelo IFRS ou clicar no botão ""Entrar em Contato"" na página do site ingresso.ifrs.edu.br, onde você inscreveu-se para obter assistência",0.032,15.933,1843,116,0.14285714285714285,0.0,0.9999999999,0.0,0.21000270439083427
phi3,phi3:mini,Qual é a validade exigida para o documento de identidade (RG)?,O RG deve estar legível e permitir a identificação clara e atualizada do candidato.,Não encontrei essa informação nos documentos.,0.037,14.512,2100,14,1.0,0.0,0.0,1.0,0.20559802300318666
phi3,phi3:mini,CNH (Carteira Nacional de Habilitação) é aceita como identificação?,"Sim, a CNH dentro da validade é um documento de identificação oficial aceito.","Sim, a Carteira Nacional de Habilitação (CNH) expedida na forma da Lei 9.503/97 com fotografia pode ser considerada um documento equivalente para fins de identidade no contexto fornecido. Portanto, é aceita como uma alternativa à Carta de Identidade ou outro documento válido que permite a identifica",0.036,14.037,1980,99,1.0,0.9381359030417108,0.9999999999,1.0,0.6519409156337883
phi3,phi3:mini,Posso usar a certidão de nascimento no lugar do RG para a matrícula?,"Não, a certidão de nascimento não substitui o documento de identidade com foto.",Não encontrei essa informação nos documentos.,0.033,13.536,1969,14,1.0,0.0,0.9999999999,1.0,0.21271676173452392
phi3,phi3:mini,Documentos digitais oficiais (como e-Título) são válidos no processo?,"Sim, documentos digitais oficiais com QR Code de validação normalmente são aceitos.","Não encontrei essa informação nos documentos. A validade dos documentos digitais, como e-Títulos, não foi especificada naquele contexto fornecido. Para obter as informações mais precisas sobre a aceitação de tais documentos no processo seletivo do IFRS para cursos técnicos integrados ou outros curso",0.032,16.556,1956,110,1.0,0.0,0.9999999999,0.0,0.21774977884543467
phi3,phi3:mini,Cópias autenticadas em cartório substituem o envio online dos originais?,"Não, o envio deve ser feito digitalizando os documentos originais diretamente no sistema.",Não encontrei essa informação nos documentos.,0.038,14.572,2119,14,1.0,0.0,0.9999999999,0.0,0.20967968116241134
phi3,phi3:mini,Preciso enviar fotos 3x4 no momento da pré-matrícula?,A necessidade de foto 3x4 depende das orientações específicas do edital de matrícula.,Não encontrei essa informação nos documentos.,0.036,13.586,1989,14,0.5,0.0,0.0,1.0,0.20211894418662496
phi3,phi3:mini,Existe limite de idade máximo para ingressar nos cursos subsequentes?,Não há limite máximo de idade para ingressar nos cursos técnicos subsequentes.,Não encontrei essa informação nos documentos.,0.031,12.16,1813,14,1.0,0.0,0.9999999999,0.0,0.21180808063600848
phi3,phi3:mini,Existe idade mínima para os cursos superiores de graduação?,"Não há limite de idade, mas é necessário ter concluído o Ensino Médio.",Não encontrei essa informação nos documentos.,0.03,9.674,1759,14,1.0,0.0,0.0,0.0,0.2121879440972472
phi3,phi3:mini,O que é o período de interposição de recursos?,É o prazo oficial para contestar resultados preliminares ou decisões do processo.,"O período de interposição de recursos é a janela entre as datas dos resultados prelimina ris das comissões de heteroidentificação e os prazos para recurso, que neste caso são do dia 27/11/2025 ao dia 24/11/2025.",0.032,16.839,2163,75,0.5,0.0,0.9999999999,1.0,0.5948071326228126
phi3,phi3:mini,Como devo enviar um recurso contra o resultado preliminar?,Os recursos devem ser submetidos exclusivamente pelo sistema eletrônico de ingresso.,"Para contestar o resultado preliminar das comissões de heteroidentificação, os candidatos devem interpor seus recursos online. O link para fazer isso será disponibilizado no site ingresso.ifrs.edu.br. A publicação do resultado final e a divulgação do gabarito definitivo da prova também ocorrerão nes",0.045,17.412,2054,110,1.0,0.8900392373015097,0.9999999999,1.0,0.2048935347410965
phi3,phi3:mini,Posso enviar recursos por e-mail diretamente ao campus?,"Não, recursos enviados por e-mail fora do sistema oficial não são analisados.","Não encontrei essa informação nos documentos. Apenas é mencionada a possibilidade de envio do laudo médico ou atestado para solicitações especiais no campus, mas não há detalhes sobre o envio direto por e-mail das reclamações adicionais.",0.041,14.392,1824,70,0.3333333333333333,0.0,0.9999999999,1.0,0.20981261608880747
phi3,phi3:mini,Qual é o prazo padrão para análise e resposta dos recursos?,O prazo exato de resposta está previsto no cronograma oficial do edital.,"O período para realização de recursos (pedidos de revisão, questionamentos) quanto ao resultado das comissões de heteroidentificação é de até 17/02/2026.",0.032,16.44,2223,47,1.0,0.8742734167599178,0.9999999999,1.0,0.21070870181138843
phi3,phi3:mini,"Se meu recurso for negado, posso recorrer novamente?","Não, a decisão após a análise do recurso é definitiva na esfera administrativa.",Não encontrei essa informação nos documentos.,0.035,13.99,2034,14,1.0,0.0,0.0,0.0,0.20549902788824398
phi3,phi3:mini,Candidatos de outras cidades podem concorrer às vagas de Ibirubá?,"Sim, o processo seletivo é aberto a candidatos de qualquer município do país.",Não encontrei essa informação nos documentos.,0.035,13.541,1965,14,1.0,0.0,0.0,0.0,0.20343236898896133
phi3,phi3:mini,Há alojamento ou moradia estudantil oferecida pelo campus?,"Não, o IFRS Campus Ibirubá não possui alojamento ou moradia estudantil própria.",Não encontrei essa informação nos documentos.,0.033,12.247,1806,14,1.0,0.0,0.0,0.0,0.20597407239777799
phi3,phi3:mini,O campus oferece auxílio estudantil ou bolsas de permanência?,"Sim, o IFRS possui programas de auxílio baseados em critérios socioeconômicos.",Não encontrei essa informação nos documentos.,0.033,12.333,1815,14,1.0,0.0,0.0,1.0,0.20830290869104445
phi3,phi3:mini,Quando abrem os editais para solicitação de auxílio estudantil?,Os editais de assistência abrem após o início do semestre letivo.,Não encontrei essa informação nos documentos.,0.032,12.322,1840,14,1.0,0.0,0.0,0.0,0.20504746967861012
phi3,phi3:mini,Posso aproveitar disciplinas já cursadas em outra instituição?,"Sim, após a matrícula você pode solicitar aproveitamento mediante análise.",Não encontrei essa informação nos documentos.,0.032,12.343,1838,14,1.0,0.0,0.0,0.0,0.20150053343872484
phi3,phi3:mini,Como solicito o aproveitamento de estudos após a matrícula?,A solicitação é feita na secretaria com o histórico e ementas das disciplinas.,Não encontrei essa informação nos documentos fornecidos.,0.032,12.476,1829,18,1.0,0.0,0.0,0.0,0.20130006811400888
phi3,phi3:mini,A documentação de matrícula pode ser entregue presencialmente?,"Não, o envio da documentação de pré-matrícula ocorre de forma totalmente eletrônica.",Não encontrei essa informação nos documentos.,0.032,13.401,1958,14,0.0,0.0,0.9999999999,0.0,0.20989798976653024
phi3,phi3:mini,Qual o formato de arquivo exigido para o envio dos documentos?,"Os documentos geralmente devem ser anexados em formato PDF, JPG ou PNG.","Não há informações específicas sobre o formato de arquivo exigido no contexto fornecido. Portanto, a resposta é ""O texto não encontra essa informação nos documentos.""",0.035,13.792,1869,49,1.0,0.0,0.0,0.0,0.2107156699276655
phi3,phi3:mini,Qual o tamanho máximo permitido para os arquivos anexados no sistema?,O limite de tamanho por arquivo é estipulado pelo sistema de envio.,Não encontrei essa informação nos documentos.,0.032,12.592,1871,14,0.0,0.0,0.0,0.0,0.20197819805822126
phi3,phi3:mini,O que faço se o sistema de inscrições apresentar instabilidade?,"Tente acessar em outro navegador, limpe o cache ou aguarde a normalização.",Não encontrei essa informação nos documentos.,0.033,10.082,1805,14,0.0,0.0,0.0,0.0,0.20531666023425335
phi3,phi3:mini,É possível trancar a matrícula logo no primeiro semestre?,"Geralmente o trancamento no primeiro semestre não é permitido, salvo exceções legais.",Não encontrei essa informação nos documentos. As informações sobre se é possível trancar imediatamente após o envio da documentação na Primeira Chamada não estão explicitadas no contexto fornecido.,0.032,13.905,1877,53,1.0,0.0,0.0,0.0,0.21773660830752317
phi3,phi3:mini,Cursos técnicos subsequentes exigem estágio obrigatório para conclusão?,"Sim, a maioria dos cursos exige o cumprimento de estágio curricular obrigatório.","Sim, os cursos técnicos subsequentes exigem estágio obrigatório para conclusão. Isso é indicado pela notação ""mais estágio obrigatório"" presente ao lado dos nomes de alguns cursos no contexto fornecido.",0.032,13.851,1795,61,0.75,0.9933568900699082,0.9999999999,1.0,0.8288975219772428
phi3,phi3:mini,Os cursos de graduação do campus exigem Trabalho de Conclusão de Curso?,"Sim, o TCC é um componente curricular obrigatório para formatura nas graduações.",Não encontrei essa informação nos documentos.,0.033,12.203,1792,14,1.0,0.0,0.0,0.0,0.20162166526125458
phi3,phi3:mini,Posso transferir meu curso para outro campus do IFRS futuramente?,"Sim, mediante editais internos de transferência e caso haja vaga disponível.",Não encontrei essa informação nos documentos.,0.032,12.424,1827,14,0.0,0.0,0.0,0.0,0.20340863566340384
phi3,phi3:mini,A matrícula deve ser renovada a cada novo semestre?,"Sim, a rematrícula é obrigatória a cada semestre para manter o vínculo.",Não encontrei essa informação nos documentos.,0.031,12.582,1866,14,1.0,0.0,0.0,0.0,0.20187492686782726
phi3,phi3:mini,O que ocorre se eu não renovar a matrícula no prazo estipulado?,O estudante perde o vínculo e tem a sua matrícula cancelada por abandono.,"Se você não renovar sua matrícula dentro do prazo estabelecido, provavelmente será cancelada. Isso pode resultar em consequências como o desclassificamento ou até mesmo acusações de falsidade ideológica se a falha for considerada intencional e fraudulenta pelos documentos enviados durante qualquer f",0.032,15.45,1950,82,0.42857142857142855,0.9589644444247646,0.9999999999,1.0,0.5822843579518199
phi3,phi3:mini,Como funciona a reclassificação de vagas não preenchidas?,As vagas são repassadas aos próximos da lista de espera por ordem de classificação.,"As vagas não preencheram serão migradas para outras cotas seguindo uma sequência específica conforme detalhado no Anexo XI. Por exemplo, se a cota número dois estiver incompleta, suas vagas passarão primeiro para a cota três e assim por diante até que todas as vagas não preencherem tenham sido realo",0.037,15.737,1854,103,1.0,0.9130056880030177,0.9999999999,1.0,0.2149191339653454
phi3,phi3:mini,Candidatos que zeraram a redação do Enem podem usar a nota?,"Não, zerar qualquer prova ou a redação desclassifica o candidato pelo Enem.",Não encontrei essa informação nos documentos.,0.041,12.693,1865,14,0.0,0.0,0.9999999999,1.0,0.2084047997521979
phi3,phi3:mini,Qual o critério de desempate caso dois candidatos tenham a mesma nota?,Os critérios de desempate geralmente priorizam candidatos de maior idade.,"O critério de desempate para os cursos técnicos é pela maior pontuação na Prova de Redação. Se ainda houver empate, seguirá o mesmo processo até que um vencedor seja determinado. Caso haja discrepância nas notas das avaliações individuais da prova, uma terceira avaliação será realizada para calcular",0.031,16.452,1945,108,0.6,0.9060686785417201,0.9999999999,1.0,0.2103135778123305
phi3,phi3:mini,Pessoas trans devem passar por banca de heteroidentificação?,"Não, a banca avalia apenas quem concorre nas cotas raciais para pretos e pardos.","Sim, pessoas que identificam como transexuais ou travestis são obrigadas a passar pela banca de heteroidentificação para confirmar sua autodeclaração racial. Isso é necessário mesmo após o uso do Nome Social conforme regulado pelo CNCD/LGBT, que permite ao responsável legal utilizar esse nome na doc",0.036,14.24,1711,96,0.3333333333333333,0.9440724545713302,0.9999999999,1.0,0.20940645302874053
phi3,phi3:mini,A renda per capita é calculada com base no salário bruto ou líquido?,A renda familiar per capita é calculada com base na renda bruta mensal.,Não encontrei essa informação nos documentos.,0.032,10.354,1551,14,1.0,0.0,0.9999999999,1.0,0.2025736305588004
phi3,phi3:mini,Estágio remunerado conta na composição da renda familiar para cotas?,"Sim, valores recebidos como bolsa de estágio entram no cômputo da renda familiar.",Não encontrei essa informação nos documentos.,0.032,12.394,1829,14,1.0,0.0,0.0,0.0,0.2028345000183288
phi3,phi3:mini,Membros da família que moram em outra casa entram no cálculo de renda?,"Não, apenas pessoas que residem sob o mesmo teto e compartilham rendas entram no cálculo.",Não encontrei essa informação nos documentos.,0.034,14.499,2076,14,0.0,0.0,0.0,0.0,0.2075910356223864
phi3,phi3:mini,Posso alterar o e-mail cadastrado após finalizar a inscrição?,A alteração deve ser feita no sistema durante o período permitido pelo edital.,"Não encontrei essa informação nos documentos. A resposta deve ser ""Não é permitido alterar o CPF ou senha do portal gov.br após concluir o processo de inscrição."" Isso implica que não há permissão para alterações no cadastro eletrônico pós-inscrição, incluindo a mudança do e-mail cadastrado.",0.037,14.96,1795,93,0.0,0.0,0.0,0.0,0.1977298237312063
phi3,phi3:mini,É obrigatório apresentar título de eleitor na matrícula?,"Sim, a certidão de quitação eleitoral é exigida para a matrícula de maiores de 18 anos.",Não encontrei essa informação nos documentos.,0.036,12.684,1862,14,1.0,0.0,0.0,0.0,0.2021741434113048
phi3,phi3:mini,Homens maiores de 18 anos precisam de comprovante militar?,"Sim, a regularidade militar é obrigatória para candidatos homens maiores de 18 anos.","Sim, homens maiores de 18 (dezoito) e até 45 (quarenta e cinco) anos são obrigados a apresentar o Comprovante de quitação com o Serviço Militar se completarem 18 no ano em que ingressam.",0.031,15.011,1948,66,1.0,0.949649682436765,0.9999999999,1.0,0.6582702579770601
phi3,phi3:mini,Onde encontro o cronograma completo com todas as datas do edital?,O cronograma completo está disponível nos anexos do edital no site de ingresso do IFRS.,"O texto fornecido não inclui um ""Anexo"" específico onde se encontraria esse cronograma. No entanto, menciona que há uma publicação dos resultados em vários dias no site ingresso.ifrs.edu.br e que as informações sobre o processo serão disponibilizadas na página ingresso do mesmo site. Portanto, é pro",0.041,18.027,2138,110,0.6,0.0,0.9999999999,0.0,0.5560752379982247
smollm2,smollm2:1.7b,Quais são os cursos técnicos integrados ao Ensino Médio ofertados no Campus Ibirubá?,"Os cursos técnicos integrados ao Ensino Médio ofertados no campus são o Técnico em Agropecuária, Técnico em Informática e Técnico em Mecânica.",Cursos técnicos integrados ao Ensino Médio ofertados no Campus Ibirubá são:  1. Técnico em Agropecuária (Manhã e Tarde) 2. Técnico em Mecânica (Noite) 3. Técnico em Eletrotécnica (Noite) 4. Técnico em Mecânica Noite (Sorteio Público) 5. Técnico em Agropecuária Noite (Sorteio Público) 6. Técnico em E,5.569,10.684,2120,166,0.2857142857142857,1.0000000000000002,0.0,0.25,0.6041669807457601
smollm2,smollm2:1.7b,Quais são os turnos de funcionamento dos cursos técnicos integrados?,"O funcionamento dos cursos técnicos integrados ocorre nos turnos da manhã e da tarde (turno integral), com duração prevista de 3 anos.",Os turnos de funcionamento dos cursos técnicos integrados estão disponíveis em turnos de manhã e tarde.,0.068,6.695,1989,39,1.0,0.9698394433434033,0.9999999999,0.0,0.7416235550331215
smollm2,smollm2:1.7b,Quais são os cursos técnicos subsequentes ao Ensino Médio disponíveis no Campus Ibirubá?,"Na modalidade subsequente, estão disponíveis os cursos de Técnico em Eletrotécnica e Técnico em Mecânica.",Os cursos técnicos subsequentes ao Ensino Médio disponíveis no Campus Ibirubá são:  1. Técnico em Agropecuária (manhã e tarde) 2. Técnico em Eletrotécnica (noite) 3. Técnico em Mecânica (manhã e tarde) 4. Técnico em Agropecuária (noite) 5. Técnico em Mecânica (sorteio) 6. Técnico em Agropecuária (so,0.032,10.525,2121,239,0.5833333333333334,0.9999999999999999,0.9999999999,1.0,0.5107291075547251
smollm2,smollm2:1.7b,Em qual turno ocorrem as aulas dos cursos subsequentes?,"As aulas dos cursos técnicos subsequentes acontecem no turno da noite, com duração de 4 semestres.",As a descrição das vagas está após a tabela. Cursos Superiores Turnos Duração em Semestres Total de Vagas Vagas Ordem de Inscrição Reserva Ensino Público C1 C10 Renda igual ou inferior a 1 salário mínimo Independente de Renda C2 C3 C4 C5 C6 C7 C8 C9 Licenciatura em Física Noite 8 semestres* 21 1 1 1,0.032,23.017,1861,1024,0.875,0.0,0.0,0.0,0.43681450211101625
smollm2,smollm2:1.7b,Quais são os cursos superiores de graduação ofertados no Campus Ibirubá?,"O campus oferece os seguintes cursos superiores de graduação: Bacharelado em Agronomia, Bacharelado em Engenharia Mecânica, Bacharelado em Ciência da Computação e Licenciatura em Matemática.",Cursos superiores de graduação ofertados no Campus Ibirubá incluem:  1. Técnico em Mecânica Noite 2. Técnico em Eletrotécnica Noite 3. Técnico em Mecânica (estágio) 4. Técnico em Eletrotécnica (estágio) 5. Licenciatura em Matemática Noite 6. Licenciatura em Química Noite 7. Licenciatura em Letras - ,0.037,9.9,2085,203,0.8,0.9847623505947579,0.9999999999,1.0,0.22161743075709006
smollm2,smollm2:1.7b,Qual é a duração e os turnos dos cursos de Agronomia e Engenharia Mecânica no campus?,"O curso de Agronomia ocorre nos turnos da manhã e da tarde com duração de 10 semestres. O curso de Engenharia Mecânica é ofertado no turno da noite, também com duração de 10 semestres.","Após analisar as informações fornecidas, podemos verificar que o campus Vacaria possui cursos de Agronomia (Manhã e Tarde) com 10 semestres* e 24 vagas, enquanto a Engenharia Mecânica possui cursos de Noite com 8 semestres* e 16 vagas. Portanto, o duração dos cursos de Agronomia é de 10 semestres*, ",0.033,8.651,2064,132,0.3,0.956559094554245,0.0,0.5,0.6117026543858602
smollm2,smollm2:1.7b,Qual é a duração e os turnos de Ciência da Computação e Licenciatura em Matemática?,"O curso de Ciência da Computação ocorre à noite com duração de 9 semestres, enquanto a Licenciatura em Matemática também acontece no turno da noite com duração de 8 semestres.","Ciência da Computação e Licenciatura em Matemática estão relacionados ao Ensino Médio, mas não estão relacionados ao IFRS. Se você estiver procurando informações sobre duração e turnos de Ciência da Computação e Licenciatura em Matemática, pode precisar consultar documentos específicos do seu país o",0.032,8.314,2056,113,0.3333333333333333,0.0,0.0,0.5,0.22175788250089623
smollm2,smollm2:1.7b,Os cursos ofertados pelo IFRS Campus Ibirubá são pagos?,"Não. Todos os cursos oferecidos no IFRS são 100% gratuitos, não havendo cobrança de mensalidades ou taxas de matrícula.","No documento fornecido, não há informação sobre o preço ou aplicação de desconto para os cursos ofertados pelo IFRS Campus Ibirubá. Ao analisar a tabela que está após a lista das vagas, as categorias C1, C2, C3, C4, C5, C6, C7, C8 e C9 não mencionam o preço ou desconto de inscrição para os cursos of",0.032,9.638,2067,190,0.75,0.0,0.9999999999,0.0,0.21895152759935446
smollm2,smollm2:1.7b,Qual o valor da taxa de inscrição para os cursos técnicos integrados?,"A taxa de inscrição para os cursos técnicos na modalidade integrada é de R$ 60,00.",Não encontrei essa informação nos documentos.,0.033,6.471,2016,16,0.0,0.0,0.0,0.0,0.20432382144666433
smollm2,smollm2:1.7b,Quanto custa a inscrição para os cursos técnicos subsequentes?,"O custo é de R$ 20,00.",Não encontrei essa informação nos documentos.,0.031,6.733,2058,16,0.0,0.0,0.0,0.0,0.20454030250601962
smollm2,smollm2:1.7b,Qual é o custo da inscrição para concorrer a uma vaga em curso de graduação?,"Se o candidato optar por concorrer via Exame de Seleção (prova), a taxa é de R$ 80,00. Caso a opção seja via nota do ENEM, a taxa é de R$ 20,00.","O custo da inscrição para concorrer a uma vaga em curso de graduação é R$ 100,00.",0.033,6.759,2028,36,1.0,1.0,0.0,0.0,0.2112874969736609
smollm2,smollm2:1.7b,Como deve ser efetuado o pagamento da taxa de inscrição?,"O pagamento deve ser realizado por meio de boleto bancário gerado ao final da inscrição, pagável na rede bancária ou via internet banking.","Não foi possível encontrar a informação sobre como deve ser efetuado o pagamento da taxa de inscrição no contexto do documento. Por isso, digo que não encontrei essa informação nos documentos.",0.033,7.552,2068,66,0.0,0.0,0.9999999999,1.0,0.21435674279608202
smollm2,smollm2:1.7b,Até quando posso pagar a taxa de inscrição?,O boleto deve ser pago impreterivelmente até o prazo limite definido no cronograma oficial do edital correspondente.,Você pode pagar a taxa de inscrição até o dia 13 de outubro de 2025.,0.032,5.834,2070,33,1.0,0.9903136834046646,0.9999999999,1.0,0.4626584466618047
smollm2,smollm2:1.7b,Posso modificar os dados da minha inscrição (como a opção de curso ou campus) após concluí-la?,"Sim, no entanto, após a finalização da inscrição, qualquer alteração exige que o candidato realize uma nova inscrição dentro do prazo regulamentar para que os novos dados sejam computados.","Não, a resposta não está no contexto fornecido. A resposta precisa ser encontrada dentro dos documentos relacionados à seleção de cursos IFRS.",0.032,6.925,2009,47,0.0,0.0,0.9999999999,1.0,0.2129780409915496
smollm2,smollm2:1.7b,É possível me inscrever em mais de um curso no mesmo edital do IFRS?,Não. É permitido realizar apenas uma única inscrição por candidato em cada edital.,"Não é possível me inscrever em mais de um curso no mesmo edital do IFRS. O Edital oferece 162 vagas para o Curso Técnico Integrado à Modalidade de Educação de Jovens e Adultos (EJA), 6 vagas para os Cursos Concomitantes, 17 vagas para os Cursos Concomitantes/Subsequentes, 469 vagas para os Cursos Su",0.033,8.705,2035,139,1.0,0.9018784015559738,0.9999999999,1.0,0.43002970510983063
