branch,modelo,pergunta,resposta_esperada,resposta_gerada,tempo_retrieval_s,tempo_llm_s,tokens_entrada,tokens_saida,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
mistral,mistral,Quais são os critérios que a banca utiliza para avaliar o candidato?,"A banca baseia-se exclusivamente nos critérios fenotípicos (características físicas visíveis do candidato, tais como traços faciais, cabelo e cor da pele)."," Os critérios utilizados pela banca para avaliar um candidato, segundo o contexto fornecido, são baseados em três fatores principais:  1. Instituição de ensino: O candidato deve ter cursado integralmente o Ensino Médio ou Cursos de Graduação em uma escola pública. 2. Renda familiar bruta per capita:",0.038,34.277,2114,225,0.6363636363636364,0.9485960420574177,0.0,0.0,0.21464689265696252
mistral,mistral,Posso levar fotos ou a minha certidão de nascimento para provar minha ascendência?,"Não. Fotos antigas, documentos civis ou histórico de herança genética familiar de parentes não são considerados na avaliação da banca."," Sim, você pode levar fotos ou sua certidão de nascimento para provar sua ascendência. No contexto fornecido, não há informação específica sobre a prova da ascendência, mas os documentos mencionados incluem a Carteira de Identidade e o Certificado de Nascimento como formas de identificação.",0.038,28.724,2131,84,0.4,0.9458246033748854,0.9999999999,0.0,0.2184428055915172
mistral,mistral,Menores de 18 anos precisam de alguma autorização para filmagem do processo?,"Sim. No ato de matrícula, candidatos menores de 18 anos devem apresentar a Autorização de Uso de Imagem (Anexo VIII/IX) devidamente assinada por seus pais ou responsáveis legais."," Sim, menores de 18 anos precisam apresentar a autorização de uso da imagem para o processo de ingresso discente. A autoria desta autorização deve ser da pessoa que assinou a autorização (mãe, pai ou responsável da/do menor) no período de 24 de setembro de 2025 a 12 de outubro de 2025.",0.037,29.65,2104,109,0.6666666666666666,0.9314401524260438,0.9999999999,1.0,0.729926979568853
mistral,mistral,O que ocorre se eu for convocado e não comparecer à banca de heteroidentificação?,"O candidato ausente ou que não tiver sua autodeclaração validada pela banca perde a vaga da cota e é reclassificado para as vagas de Acesso Universal (Cota 1), caso possua classificação suficiente.", A/O candidata/candidato que tiver sua autodeclaração não confirmada pela Comissão de Heteroidentificação poderá entrar com recurso dentro do prazo que consta no cronograma. O recurso será realizado pelo link disponibilizado no site ingresso.ifrs.edu.br.,0.039,26.577,1982,79,1.0,0.9181962502021647,0.9999999999,0.0,0.2172594098173457
mistral,mistral,Onde são publicadas as listas de classificados e chamadas para matrícula?,"Todas as listas, editais de resultados e convocações são divulgadas na internet, no site oficial de ingressos: ingresso.ifrs.edu.br."," As listas de candidatas/candidatos classificados e chamados para matrícula são publicadas na Chamada Pública, que é realizada no site ingresso.ifrs.edu.br.",0.038,24.879,1954,50,0.6666666666666666,0.9437269062776835,0.9999999999,1.0,0.7933686457710266
mistral,mistral,"O que é e quem participa da ""Chamada Pública""?","A ""Chamada Pública"" é um chamamento eletrônico ou presencial realizado para preencher vagas que restaram sem matrícula após as etapas regulares, convocando candidatos suplentes por ordem de classificação."," A ""Chamada Pública"" é a última chamada para matrícula, ocorrendo após a primeira chamada para preenchimento das vagas que ainda não foram ocupadas. Para os cursos que houver Chamada Pública, participarão todas as candidatas/candidatos que ainda não foram chamados na primeira chamada (suplentes) e t",0.036,29.474,1948,167,1.0,0.9245741313260932,0.9999999999,1.0,0.5252630997694306
mistral,mistral,Ter o nome listado na Chamada Pública garante a vaga no curso?,Não. Estar na lista de convocados e enviar os documentos na Chamada Pública apenas gera expectativa de direito. O preenchimento ocorre estritamente pela ordem de classificação dos candidatos habilitados até o limite de vagas disponíveis.," Não, ter o nome listado na Chamada Pública não garante à/ao candidata/candidato a vaga no curso. (16.4 e 13.4)",0.036,16.017,1947,46,1.0,0.998280190375886,0.9999999999,1.0,0.5246838955795434
mistral,mistral,Posso manter vínculos ativos de matrícula em mais de um curso de graduação?,Não. É expressamente proibido por lei federal que um estudante ocupe concomitantemente duas vagas de cursos de graduação em quaisquer instituições públicas de ensino superior do país.," Não. De acordo com o contexto fornecido, é proibida a matrícula em mais de um curso superior (de graduação) em instituições públicas ou privadas com bolsa de estudo Prouni (6.16). Além disso, não seria recomendável se inscrever em um curso subsequente e em um curso de graduação escolhendo o modo de",0.037,27.42,1898,130,1.0,0.8846253634414479,0.9999999999,1.0,0.23006367445229475
mistral,mistral,"O que acontece se eu for matriculado, mas faltar aos primeiros dias letivos?",O estudante regularmente matriculado que faltar aos primeiros dias letivos (conforme limite estipulado em edital) sem justificativa formal de ausência aceita pelo campus terá sua matrícula cancelada por abandono.," De acordo com o contexto fornecido, se você for matriculado mas faltar aos primeiros dias letivos do curso, sua matrícula será cancelada, exceto para os ingressantes por transferência ou ingresso de diplomado. Isso é estabelecido na disposição geral e final 20.1 do Edital.",0.037,27.748,2012,86,1.0,0.9362554294693646,0.9999999999,1.0,0.5047502156062706
mistral,mistral,É obrigatório possuir conta no portal gov.br para se inscrever?,"Sim, o acesso ao sistema de inscrições exige uma conta ativa no portal gov.br."," Sim, é necessário ter cadastro no portal gov.br para se inscrever no processo seletivo do IFRS. Caso ainda não tenha cadastro, ao digitar o CPF na página de login, será redirecionado para realizar o cadastro.",0.042,25.625,1952,69,0.5,0.9324984349824774,0.9999999999,1.0,0.7188449678215997
mistral,mistral,Qual nível de conta gov.br é exigido para a inscrição?,"Geralmente são aceitas contas níveis bronze, prata ou ouro para o acesso básico."," O contexto fornecido não menciona explicitamente qual nível de conta do governo brasileiro (gov.br) é exigido para a inscrição. Porém, é especificado que o candidato deve se autenticar no portal com seu CPF e senha, indicando que provavelmente é necessário ter um cadastro prévio no portal para real",0.037,23.439,2013,95,1.0,0.0,0.0,0.0,0.21476006846584444
mistral,mistral,Posso usar o CPF dos meus pais para fazer a minha inscrição?,"Não, a inscrição deve ser feita obrigatoriamente com o CPF do próprio candidato.", Não encontrei essa informação nos documentos.,0.037,25.852,2085,14,0.5,0.0,0.9999999999,1.0,0.7074034447417087
mistral,mistral,O que fazer se eu esquecer a senha da minha conta gov.br?,Você deve recuperar a senha diretamente na plataforma gov.br pelas opções de recuperação., Não encontrei essa informação nos documentos.,0.041,23.428,1921,14,1.0,0.0,0.0,0.0,0.20800010818655762
mistral,mistral,Candidatos estrangeiros podem participar do processo seletivo?,"Sim, desde que possuam a documentação legal exigida para permanência no Brasil."," Sim, candidatos estrangeiros podem participar do processo seletivo. Eles devem apresentar um dos seguintes documentos: Registro Nacional de Estrangeiro (RNE), Passaporte com visto de estudante ou outro documento que por previsão legal permita que o estrangeiro estude no Brasil.",0.074,28.209,2081,79,1.0,0.9319213205944816,0.9999999999,1.0,0.9622698497645432
mistral,mistral,Qual documento de identidade é aceito para candidatos estrangeiros?,O Registro Nacional de Estrangeiro (RNE) ou a Carteira de Registro Nacional Migratório (CRNM)., O Registro Nacional de Estrangeiro (RNE) ou Comprovante de Situação Cadastral emitido pela Receita Federal (https://servicos.receita.fazenda.gov.br/servicos/cpf/consultasituacao/consultapublica.asp) são documentos aceitos para candidatos estrangeiros.,0.037,29.571,2201,85,0.5,0.9562368788270704,0.9999999999,0.0,0.4759933360122773
mistral,mistral,É permitido o uso de nome social durante o processo seletivo?,"Sim, candidatos travestis e transexuais podem solicitar o uso de nome social."," Sim, é permitido o uso de nome social durante o processo seletivo, mas é necessário preencher e assinar o formulário do Anexo VIII juntamente com a mãe, pai ou responsável pela/pelo menor. O formulário preenchido e assinado deverá ser encaminhado para o e-mail nome.social@ifrs.edu.br no período de ",0.039,28.99,1911,169,1.0,0.946341305184435,0.9999999999,1.0,0.3844108844137962
mistral,mistral,Como solicito a inclusão do meu nome social no cadastro?,A solicitação deve ser feita durante o preenchimento do formulário de inscrição.," Para solicitar o uso do seu Nome Social no Processo Seletivo 2026/1 do IFRS, você precisa preencher o formulário de Solicitação de Uso de Nome Social para Menor de Idade disponível no endereço https://cta.ifrs.edu.br/ps-formularios/formulario-nome-social-16/. No formulário, você precisa informar se",0.037,24.312,2054,244,1.0,0.896890574652937,0.9999999999,1.0,0.20128080625414618
mistral,mistral,O IFRS envia e-mails de confirmação após a conclusão da inscrição?,"Sim, o sistema envia confirmações automáticas para o e-mail cadastrado.", Não encontrei essa informação nos documentos.,0.037,24.064,1991,14,1.0,0.0,0.0,0.0,0.1987650931772184
mistral,mistral,O que devo fazer se não receber o e-mail de confirmação?,Verifique a caixa de spam ou acesse o sistema para confirmar o status da inscrição., Não encontrei essa informação nos documentos.,0.037,22.885,1900,14,0.0,0.0,0.9999999999,0.0,0.2011401200556522
mistral,mistral,Qual é a validade exigida para o documento de identidade (RG)?,O RG deve estar legível e permitir a identificação clara e atualizada do candidato.," O documento de identidade válido é a Carteira de Identidade emitida pelas Secretarias de Segurança Pública – Instituto de Identificação, pela Polícia Federal, pelos Comandos Militares, pela Polícia Militar e pelos órgãos ou conselhos fiscalizadores de exercício profissional. Além disso, o documento",0.037,33.171,2147,191,0.9230769230769231,0.8892745666131086,0.0,1.0,0.45501728731739827
mistral,mistral,CNH (Carteira Nacional de Habilitação) é aceita como identificação?,"Sim, a CNH dentro da validade é um documento de identificação oficial aceito."," Sim, a Carteira Nacional de Habilitação (CNH) é aceita como documento de identificação.",0.037,16.558,2032,28,1.0,0.9875978945600064,0.9999999999,1.0,0.9847559616255128
mistral,mistral,Posso usar a certidão de nascimento no lugar do RG para a matrícula?,"Não, a certidão de nascimento não substitui o documento de identidade com foto."," Sim, na seção ""CANDIDATOS COM 18 (DEZOITO) ANOS OU MAIS"" do documento, é mencionado que os candidatos com 18 anos ou mais podem apresentar a certidão de nascimento em lugar do RG para a matrícula.",0.038,27.328,2030,74,0.3333333333333333,0.9359665074372956,0.9999999999,1.0,0.22679706121467327
mistral,mistral,Documentos digitais oficiais (como e-Título) são válidos no processo?,"Sim, documentos digitais oficiais com QR Code de validação normalmente são aceitos."," Sim, documentos digitais oficiais como e-Título podem ser válidos no processo, desde que legíveis e autenticados. Porém, é importante notar que a matrícula não será efetuada caso haja documentos faltantes ou ilegíveis (6.7).",0.039,27.359,2015,76,0.6,0.958564000501598,0.9999999999,0.0,0.22606513651463805
mistral,mistral,Cópias autenticadas em cartório substituem o envio online dos originais?,"Não, o envio deve ser feito digitalizando os documentos originais diretamente no sistema.", Não encontrei essa informação nos documentos.,0.037,26.164,2147,14,1.0,0.0,0.0,0.0,0.20967968116241134
mistral,mistral,Preciso enviar fotos 3x4 no momento da pré-matrícula?,A necessidade de foto 3x4 depende das orientações específicas do edital de matrícula.," Sim, conforme o contexto fornecido, é imprescindível que a/o candidata/candidato tenha um documento oficial com foto para efetivação da matrícula.",0.058,26.268,2064,48,1.0,0.8814072225981006,0.9999999999,0.0,0.21817256644168156
mistral,mistral,Existe limite de idade máximo para ingressar nos cursos subsequentes?,Não há limite máximo de idade para ingressar nos cursos técnicos subsequentes.," Sim, existem limites de idade máximos para ingressar nos cursos subsequentes. Para os campos Porto Alegre e Erechim, o estudante precisa ter concluído o Ensino Médio até 29 de maio de 2026. (3.5)",0.037,25.619,1922,75,0.0,0.9133816032281705,0.9999999999,0.0,0.21279806135647827
mistral,mistral,Existe idade mínima para os cursos superiores de graduação?,"Não há limite de idade, mas é necessário ter concluído o Ensino Médio.", Não encontrei essa informação nos documentos.,0.036,17.68,1824,14,1.0,0.0,0.0,0.0,0.2121879440972472
mistral,mistral,O que é o período de interposição de recursos?,É o prazo oficial para contestar resultados preliminares ou decisões do processo.," O período para realização de recursos (pedidos de revisão, questionamentos) quanto ao gabarito das provas e resultado das comissões de heteroidentificação é entre 24 e 25/11/2025 e 28 a 30/11/2025.",0.037,29.476,2227,78,1.0,0.8790777790220249,0.9999999999,1.0,0.21766763827098554
mistral,mistral,Como devo enviar um recurso contra o resultado preliminar?,Os recursos devem ser submetidos exclusivamente pelo sistema eletrônico de ingresso.," O recurso será realizado pelo site ingresso.ifrs.edu.br, clicando em “Pré-Matrícula”.",0.036,26.672,2120,33,1.0,0.8688879171147653,0.9999999999,1.0,0.2123143807104138
mistral,mistral,Posso enviar recursos por e-mail diretamente ao campus?,"Não, recursos enviados por e-mail fora do sistema oficial não são analisados."," Sim, de acordo com o contexto fornecido, é possível enviar recursos por e-mail diretamente ao campus. Isso é mencionado no item 17.3.2 do contexto.",0.035,24.105,1879,53,0.0,0.9706418671503741,0.9999999999,0.0,0.2144674738688728
mistral,mistral,Qual é o prazo padrão para análise e resposta dos recursos?,O prazo exato de resposta está previsto no cronograma oficial do edital.," O prazo padrão para análise e resposta dos recursos, quanto ao gabarito das provas e resultado das comissões de heteroidentificação, é entre 24 e 25/11/2025 e 14 a 17/02/2026.",0.036,30.955,2307,76,0.25,0.9425722811823197,0.9999999999,1.0,0.21279555665327948
mistral,mistral,"Se meu recurso for negado, posso recorrer novamente?","Não, a decisão após a análise do recurso é definitiva na esfera administrativa."," Sim, conforme o cronograma que consta no item 2, o candidato/candidata que tiver sua autodeclaração não confirmada pela Comissão de Heteroidentificação poderá entrar com recurso dentro do prazo que consta no cronograma. O recurso será realizado pelo link do Sistema de Pré-Matricula disponibilizado ",0.039,23.981,2078,106,1.0,0.8708923435453848,0.0,0.0,0.20829629985050657
mistral,mistral,Candidatos de outras cidades podem concorrer às vagas de Ibirubá?,"Sim, o processo seletivo é aberto a candidatos de qualquer município do país.", Não encontrei essa informação nos documentos.,0.045,25.851,2086,14,1.0,0.0,0.0,0.0,0.20343236898896133
mistral,mistral,Há alojamento ou moradia estudantil oferecida pelo campus?,"Não, o IFRS Campus Ibirubá não possui alojamento ou moradia estudantil própria.", Não encontrei essa informação nos documentos.,0.041,22.923,1909,14,1.0,0.0,0.0,0.0,0.580974072397778
mistral,mistral,O campus oferece auxílio estudantil ou bolsas de permanência?,"Sim, o IFRS possui programas de auxílio baseados em critérios socioeconômicos.", Não encontrei essa informação nos documentos.,0.038,22.703,1904,14,1.0,0.0,0.0,0.0,0.20830290869104445
mistral,mistral,Quando abrem os editais para solicitação de auxílio estudantil?,Os editais de assistência abrem após o início do semestre letivo., Não encontrei essa informação nos documentos.,0.037,22.68,1887,14,1.0,0.0,0.0,0.0,0.20504746967861012
mistral,mistral,Posso aproveitar disciplinas já cursadas em outra instituição?,"Sim, após a matrícula você pode solicitar aproveitamento mediante análise."," Não, é proibida a matrícula em mais de um curso superior (de graduação) em instituições públicas ou instituição privadas com bolsa de estudo Prouni. A/O candidata/candidato deverá cancelar sua matrícula em outro curso superior em outra instituição (8.9.1).",0.041,26.078,1927,87,0.75,0.87203945715686,0.0,0.0,0.21181414951590982
mistral,mistral,Como solicito o aproveitamento de estudos após a matrícula?,A solicitação é feita na secretaria com o histórico e ementas das disciplinas.," Para solicitar o aproveitamento de estudos após a matrícula, não há informações específicas no contexto fornecido sobre como fazer isso. É possível que você precise consultar a página do IFRS ou entrar em contato com eles para obter mais informações.",0.036,25.343,1904,77,0.3333333333333333,0.0,0.0,0.0,0.19715622065255628
mistral,mistral,A documentação de matrícula pode ser entregue presencialmente?,"Não, o envio da documentação de pré-matrícula ocorre de forma totalmente eletrônica."," Sim, se o candidato não tiver acesso à internet, computador ou precisar de ajuda, poderá comparecer ao campus dentro do prazo para envio da documentação (15.4). Além disso, se houver necessidade, o candidato poderá ser convocado para apresentar e conferir os documentos originais (6.8).",0.036,26.869,1990,86,0.8333333333333334,0.8712636328211695,0.0,0.0,0.21153868912869386
mistral,mistral,Qual o formato de arquivo exigido para o envio dos documentos?,"Os documentos geralmente devem ser anexados em formato PDF, JPG ou PNG.", Não encontrei essa informação nos documentos.,0.036,23.45,1931,14,0.0,0.0,0.0,0.0,0.2104391948380765
mistral,mistral,Qual o tamanho máximo permitido para os arquivos anexados no sistema?,O limite de tamanho por arquivo é estipulado pelo sistema de envio., Não encontrei essa informação nos documentos.,0.036,23.457,1946,14,0.0,0.0,0.0,0.0,0.20197819805822126
mistral,mistral,O que faço se o sistema de inscrições apresentar instabilidade?,"Tente acessar em outro navegador, limpe o cache ou aguarde a normalização.", Não encontrei essa informação nos documentos.,0.037,18.729,1871,14,1.0,0.0,0.0,0.0,0.20531666023425335
mistral,mistral,É possível trancar a matrícula logo no primeiro semestre?,"Geralmente o trancamento no primeiro semestre não é permitido, salvo exceções legais."," Sim, é possível trancar a matrícula logo no primeiro semestre, conforme o cronograma disponível na página ingresso.ifrs.edu.br. A análise da documentação de matrícula será realizada em duas etapas: Primeira Chamada (Sorteio e Prova) e Chamada Pública (Sorteio e Prova). Após o envio da documentação,",0.038,32.32,1970,225,0.7777777777777778,0.9532969515505846,0.0,0.0,0.21013789067244978
mistral,mistral,Cursos técnicos subsequentes exigem estágio obrigatório para conclusão?,"Sim, a maioria dos cursos exige o cumprimento de estágio curricular obrigatório."," Sim, os cursos técnicos subsequentes ao ensino médio listados no contexto exigem um estágio obrigatório para sua conclusão.",0.039,23.175,1848,40,0.5,0.9669491020513449,0.9999999999,0.0,0.7376679219569267
mistral,mistral,Os cursos de graduação do campus exigem Trabalho de Conclusão de Curso?,"Sim, o TCC é um componente curricular obrigatório para formatura nas graduações.", Não encontrei essa informação nos documentos.,0.037,22.543,1870,14,0.5,0.0,0.0,0.0,0.20162166526125458
mistral,mistral,Posso transferir meu curso para outro campus do IFRS futuramente?,"Sim, mediante editais internos de transferência e caso haja vaga disponível.", Não encontrei essa informação nos documentos.,0.038,23.464,1956,14,0.0,0.0,0.0,0.0,0.20340863566340384
mistral,mistral,A matrícula deve ser renovada a cada novo semestre?,"Sim, a rematrícula é obrigatória a cada semestre para manter o vínculo.", Não encontrei essa informação nos documentos.,0.035,23.441,1941,14,0.5,0.0,0.0,0.0,0.20187492686782726
mistral,mistral,O que ocorre se eu não renovar a matrícula no prazo estipulado?,O estudante perde o vínculo e tem a sua matrícula cancelada por abandono.," Não será aceito, para matrícula, o candidato que não renová-la no prazo estabelecido. (17.3.1)",0.038,24.744,1996,37,0.0,0.9417370432449547,0.9999999999,1.0,0.21429451545108216
mistral,mistral,Como funciona a reclassificação de vagas não preenchidas?,As vagas são repassadas aos próximos da lista de espera por ordem de classificação.," As vagas não preenchidas mudarão para outras cotas seguindo a sequência abaixo até serem preenchidas: Cota 2 → Cota 4 → Cota 3 → Cota 5 → Cota 6 → Cota 8 → Cota 7 → Cota 9 → Cota 1. Se houver mais vagas destinadas a uma cota que candidatas/candidatos inscritos nesta cota, as vagas que sobrarem pass",0.038,31.668,1903,242,0.9285714285714286,0.9078186064770862,0.9999999999,1.0,0.2054477600928475
mistral,mistral,Candidatos que zeraram a redação do Enem podem usar a nota?,"Não, zerar qualquer prova ou a redação desclassifica o candidato pelo Enem."," Não, candidatos que zeraram a redação do Enem não podem utilizar a nota para fins de classificação no processo seletivo. (13.2.3 e 13.3)",0.036,24.933,1929,52,1.0,0.9716630151935457,0.9999999999,1.0,0.60709228893472
mistral,mistral,Qual o critério de desempate caso dois candidatos tenham a mesma nota?,Os critérios de desempate geralmente priorizam candidatos de maior idade.," O critério de desempate para os cursos de graduação será pela maior pontuação na Prova de Redação, a maior nota obtida em Linguagens, Códigos e suas Tecnologias, Matemática e suas Tecnologias, Ciências da Natureza e suas Tecnologias, Ciências Humanas e suas Tecnologias, nesta ordem.",0.036,28.525,2018,105,1.0,0.8981524984402448,0.9999999999,0.0,0.2223827435278899
mistral,mistral,Pessoas trans devem passar por banca de heteroidentificação?,"Não, a banca avalia apenas quem concorre nas cotas raciais para pretos e pardos."," Sim, pessoas trans devem passar pela banca de heteroidentificação.",0.036,21.593,1759,22,0.0,0.9922809969426143,0.9999999999,0.0,0.22082874208850875
mistral,mistral,A renda per capita é calculada com base no salário bruto ou líquido?,A renda familiar per capita é calculada com base na renda bruta mensal., O contexto não fornece informações específicas sobre se a renda per capita é calculada com base no salário bruto ou líquido.,0.036,20.169,1610,38,1.0,0.0,0.9999999999,1.0,0.22469368397629905
mistral,mistral,Estágio remunerado conta na composição da renda familiar para cotas?,"Sim, valores recebidos como bolsa de estágio entram no cômputo da renda familiar.", Não encontrei essa informação nos documentos.,0.041,22.845,1887,14,1.0,0.0,0.0,0.0,0.2028345000183288
mistral,mistral,Membros da família que moram em outra casa entram no cálculo de renda?,"Não, apenas pessoas que residem sob o mesmo teto e compartilham rendas entram no cálculo.", Não encontrei essa informação nos documentos.,0.041,26.06,2155,14,0.0,0.0,0.9999999999,0.0,0.2075910356223864
mistral,mistral,Posso alterar o e-mail cadastrado após finalizar a inscrição?,A alteração deve ser feita no sistema durante o período permitido pelo edital., Não encontrei essa informação nos documentos.,0.035,22.378,1864,14,1.0,0.0,0.9999999999,0.0,0.20361770112989747
mistral,mistral,É obrigatório apresentar título de eleitor na matrícula?,"Sim, a certidão de quitação eleitoral é exigida para a matrícula de maiores de 18 anos.", Não encontrei essa informação nos documentos fornecidos.,0.035,23.409,1931,18,1.0,0.0,0.0,0.0,0.20196807669161737
mistral,mistral,Homens maiores de 18 anos precisam de comprovante militar?,"Sim, a regularidade militar é obrigatória para candidatos homens maiores de 18 anos."," Sim, homens maiores de 18 anos que não são indígenas precisam apresentar o Comprovante de quitação com o Serviço Militar. Os candidatos que completam 18 anos no ano de ingresso ficam condicionados a apresentar o comprovante até o prazo de inscrição no Serviço Militar (alistamento).",0.04,26.845,1997,90,1.0,0.9267148796307044,0.9999999999,1.0,0.5235302063734546
mistral,mistral,Onde encontro o cronograma completo com todas as datas do edital?,O cronograma completo está disponível nos anexos do edital no site de ingresso do IFRS., O cronograma completo com todas as datas do edital pode ser encontrado no site ingresso.ifrs.edu.br.,0.037,27.785,2217,35,1.0,0.0,0.9999999999,1.0,0.6136361308125007
gemma,gemma2:27b,Quais são os cursos técnicos integrados ao Ensino Médio ofertados no Campus Ibirubá?,"Os cursos técnicos integrados ao Ensino Médio ofertados no campus são o Técnico em Agropecuária, Técnico em Informática e Técnico em Mecânica.",Técnico em Agropecuária.  ,5.56,80.373,1615,10,1.0,0.7978118897115184,0.9999999999,0.25,0.7194469965619703
gemma,gemma2:27b,Quais são os turnos de funcionamento dos cursos técnicos integrados?,"O funcionamento dos cursos técnicos integrados ocorre nos turnos da manhã e da tarde (turno integral), com duração prevista de 3 anos.",Os cursos técnicos integrados ao ensino médio funcionam nos turnos manhã e tarde.  ,0.079,71.531,1420,18,0.0,0.9635296044289362,0.9999999999,1.0,0.4876545198954709
gemma,gemma2:27b,Quais são os cursos técnicos subsequentes ao Ensino Médio disponíveis no Campus Ibirubá?,"Na modalidade subsequente, estão disponíveis os cursos de Técnico em Eletrotécnica e Técnico em Mecânica.",Técnico em Mecânica e Técnico em Eletrotécnica.  ,0.039,78.969,1615,17,1.0,0.8865395165134711,0.9999999999,1.0,0.9814965433314389
gemma,gemma2:27b,Em qual turno ocorrem as aulas dos cursos subsequentes?,"As aulas dos cursos técnicos subsequentes acontecem no turno da noite, com duração de 4 semestres.",As aulas dos cursos técnicos subsequentes ao ensino médio ocorrem no turno **noite**.  ,0.041,72.743,1472,21,0.0,0.9593433145425158,0.9999999999,0.0,0.7326247141846527
gemma,gemma2:27b,Quais são os cursos superiores de graduação ofertados no Campus Ibirubá?,"O campus oferece os seguintes cursos superiores de graduação: Bacharelado em Agronomia, Bacharelado em Engenharia Mecânica, Bacharelado em Ciência da Computação e Licenciatura em Matemática.","Bacharelado em Agronomia, Bacharelado em Engenharia Mecânica, Bacharelado em Ciência da Computação e Licenciatura em Matemática.  ",0.039,86.438,1618,41,1.0,0.912057520777497,0.9999999999,1.0,0.9817767843906415
gemma,gemma2:27b,Qual é a duração e os turnos dos cursos de Agronomia e Engenharia Mecânica no campus?,"O curso de Agronomia ocorre nos turnos da manhã e da tarde com duração de 10 semestres. O curso de Engenharia Mecânica é ofertado no turno da noite, também com duração de 10 semestres.",Bacharelado em Agronomia tem duração de 10 semestres e é oferecido nos turnos Manhã e Tarde. Não há informações sobre cursos de Engenharia Mecânica no contexto fornecido.   ,0.041,82.524,1514,47,1.0,0.9489326723797835,0.9999999999,0.5,0.426899414186531
gemma,gemma2:27b,Qual é a duração e os turnos de Ciência da Computação e Licenciatura em Matemática?,"O curso de Ciência da Computação ocorre à noite com duração de 9 semestres, enquanto a Licenciatura em Matemática também acontece no turno da noite com duração de 8 semestres.","Licenciatura em Matemática: turno Noite, 8 semestres.  Ciência da Computação não está listada no documento fornecido.  ",0.043,79.255,1529,35,1.0,0.9512408380689469,0.0,0.5,0.6644395346881498
gemma,gemma2:27b,Os cursos ofertados pelo IFRS Campus Ibirubá são pagos?,"Não. Todos os cursos oferecidos no IFRS são 100% gratuitos, não havendo cobrança de mensalidades ou taxas de matrícula.",Não encontrei essa informação nos documentos.  ,0.04,72.58,1501,11,0.5,0.0,0.9999999999,0.0,0.19389813443364445
gemma,gemma2:27b,Qual o valor da taxa de inscrição para os cursos técnicos integrados?,"A taxa de inscrição para os cursos técnicos na modalidade integrada é de R$ 60,00.","R$ 70,00 (setenta reais).  ",0.043,68.297,1369,16,0.5,0.8391933737192163,0.0,0.0,0.2067707766371169
gemma,gemma2:27b,Quanto custa a inscrição para os cursos técnicos subsequentes?,"O custo é de R$ 20,00.","R$ 70,00 (setenta reais)  ",0.04,71.19,1439,16,0.6666666666666666,0.8304951772422211,0.0,0.0,0.2181353091833941
gemma,gemma2:27b,Qual é o custo da inscrição para concorrer a uma vaga em curso de graduação?,"Se o candidato optar por concorrer via Exame de Seleção (prova), a taxa é de R$ 80,00. Caso a opção seja via nota do ENEM, a taxa é de R$ 20,00.","R$ 100,00.  ",0.038,67.517,1377,13,1.0,0.8042010247560902,0.0,0.0,0.21482721350008316
gemma,gemma2:27b,Como deve ser efetuado o pagamento da taxa de inscrição?,"O pagamento deve ser realizado por meio de boleto bancário gerado ao final da inscrição, pagável na rede bancária ou via internet banking.","Ao final da inscrição, será gerado um boleto para pagamento da taxa de inscrição.  ",0.042,69.451,1388,20,1.0,0.8789522973377969,0.9999999999,1.0,0.6580492630925977
gemma,gemma2:27b,Até quando posso pagar a taxa de inscrição?,O boleto deve ser pago impreterivelmente até o prazo limite definido no cronograma oficial do edital correspondente.,A/o candidata/candidato tem até o dia 13 de outubro de 2025 para realizar o pagamento da taxa de inscrição.  ,0.04,76.415,1418,35,1.0,0.9577220302428748,0.9999999999,1.0,0.2175588436350177
gemma,gemma2:27b,Posso modificar os dados da minha inscrição (como a opção de curso ou campus) após concluí-la?,"Sim, no entanto, após a finalização da inscrição, qualquer alteração exige que o candidato realize uma nova inscrição dentro do prazo regulamentar para que os novos dados sejam computados.",Não será realizada troca de curso ou de cota após o período de inscrição.  ,0.039,66.975,1356,19,1.0,0.9136161984309848,0.9999999999,1.0,0.2111020017792799
gemma,gemma2:27b,É possível me inscrever em mais de um curso no mesmo edital do IFRS?,Não. É permitido realizar apenas uma única inscrição por candidato em cada edital.,"Não é permitida a inscrição por pessoa em mais de um curso de cada modalidade (Integrado, EJA, Concomitante, Subsequente, Concomitante/Subsequente e Graduação).  ",0.039,79.819,1440,48,1.0,0.8974684013049631,0.9999999999,1.0,0.5888454585818625
gemma,gemma2:27b,Há devolução do valor pago na taxa de inscrição se eu desistir de participar?,"Não. O valor pago na taxa de inscrição não é reembolsável sob nenhuma circunstância, exceto se houver cancelamento do certame por parte do IFRS.",Não haverá o reembolso (devolução) do pagamento da taxa de inscrição cancelada.  ,0.04,72.416,1409,21,0.5,0.9030681581396717,0.9999999999,1.0,0.7188049061670522
gemma,gemma2:27b,Quem tem direito a solicitar a isenção do pagamento da taxa de inscrição?,"Têm direito à isenção os candidatos com renda familiar bruta mensal de até 1 salário mínimo per capita (R$ 1.412,00) que estejam regularmente registrados no CadÚnico como baixa renda.","Pessoas cadastradas no CadÚnico como pertencente a família de baixa renda. Família de baixa renda é a que recebe até 1 salário mínimo por pessoa (R$ 1.518,00) por mês.     ",0.038,77.797,1371,51,1.0,0.8266177265797251,0.9999999999,1.0,0.4416387551916868
