branch,modelo,pergunta,resposta_esperada,resposta_gerada,tempo_retrieval_s,tempo_llm_s,tokens_entrada,tokens_saida,faithfulness,answer_relevancy,context_precision,context_recall,answer_correctness
mistral,mistral,Posso levar fotos ou a minha certidão de nascimento para provar minha ascendência?,"Não. Fotos antigas, documentos civis ou histórico de herança genética familiar de parentes não são considerados na avaliação da banca."," Sim, você pode levar fotos ou sua certidão de nascimento para provar sua ascendência. No contexto fornecido, os documentos com foto incluem a Carteira de Identidade e outros documentos expedidos por órgãos governamentais (como Polícia Federal, Ministério do Trabalho, Conselho Nacional de Trânsito),",0.037,32.512,2131,184,0.6666666666666666,0.0,0.9999999999,0.0,0.21926235820552345
mistral,mistral,Menores de 18 anos precisam de alguma autorização para filmagem do processo?,"Sim. No ato de matrícula, candidatos menores de 18 anos devem apresentar a Autorização de Uso de Imagem (Anexo VIII/IX) devidamente assinada por seus pais ou responsáveis legais."," Sim, menores de 18 anos precisam apresentar a autorização de uso de imagem para o processo de ingresso discente.",0.041,26.598,2104,37,0.5,0.9435281185511682,0.9999999999,0.5,0.6590240839306365
mistral,mistral,O que ocorre se eu for convocado e não comparecer à banca de heteroidentificação?,"O candidato ausente ou que não tiver sua autodeclaração validada pela banca perde a vaga da cota e é reclassificado para as vagas de Acesso Universal (Cota 1), caso possua classificação suficiente."," Se você for convocado e não comparecer à banca de heteroidentificação, poderá entrar com recurso dentro do prazo que consta no cronograma. O recurso será realizado pelo link disponibilizado no site ingresso.ifrs.edu.br.",0.037,25.955,1982,68,0.6666666666666666,0.9915325350483714,0.9999999999,0.0,0.21431331486777888
mistral,mistral,Onde são publicadas as listas de classificados e chamadas para matrícula?,"Todas as listas, editais de resultados e convocações são divulgadas na internet, no site oficial de ingressos: ingresso.ifrs.edu.br."," As listas de candidatas/candidatos aptas/aptos a participar da Chamada Pública são publicadas em cada campus, tanto na Primeira Chamada quanto na Chamada Pública. A publicação do nome da/do candidata/candidato na Chamada Pública e o envio da documentação não garantem à/ao candidata/candidato à vaga",0.036,26.925,1954,107,1.0,0.0,0.9999999999,1.0,0.20898670557674687
mistral,mistral,"O que é e quem participa da ""Chamada Pública""?","A ""Chamada Pública"" é um chamamento eletrônico ou presencial realizado para preencher vagas que restaram sem matrícula após as etapas regulares, convocando candidatos suplentes por ordem de classificação."," A Chamada Pública é a última chamada para matrícula e ocorre após a primeira chamada para preenchimento das vagas que ainda não foram ocupadas. Para os cursos que houver a Chamada Pública, participarão todas as candidatas/candidatos que ainda não foram chamadas na primeira chamada (suplentes), bem ",0.035,29.221,1948,165,1.0,0.9200470896267945,0.9999999999,1.0,0.5711936064932832
mistral,mistral,Ter o nome listado na Chamada Pública garante a vaga no curso?,Não. Estar na lista de convocados e enviar os documentos na Chamada Pública apenas gera expectativa de direito. O preenchimento ocorre estritamente pela ordem de classificação dos candidatos habilitados até o limite de vagas disponíveis.," Não, ter o nome listado na Chamada Pública não garante à/ao candidata/candidato a vaga no curso. A publicação do nome e o envio da documentação apenas indicam que o candidato/candidata está apto/a para participar da chamada pública, mas a matrícula é feita após a realização da mesma, seguindo a ord",0.036,18.609,1947,115,0.5,0.9789450437121863,0.9999999999,1.0,0.7771813853865586
mistral,mistral,Posso manter vínculos ativos de matrícula em mais de um curso de graduação?,Não. É expressamente proibido por lei federal que um estudante ocupe concomitantemente duas vagas de cursos de graduação em quaisquer instituições públicas de ensino superior do país.," Não, é proibida a matrícula em mais de um curso superior (de graduação) em instituições públicas ou privadas com bolsa de estudo Prouni. (8.9 da documentação fornecida)",0.037,24.399,1898,57,1.0,0.8842993678935139,0.9999999999,1.0,0.6566676581294709
mistral,mistral,"O que acontece se eu for matriculado, mas faltar aos primeiros dias letivos?",O estudante regularmente matriculado que faltar aos primeiros dias letivos (conforme limite estipulado em edital) sem justificativa formal de ausência aceita pelo campus terá sua matrícula cancelada por abandono.," Se você for matriculado, mas faltar aos primeiros dias letivos, de acordo com o edital, sua matrícula será cancelada, exceto para os ingressantes por transferência ou ingresso de diplomado. Isso é estabelecido na disposição geral e final 20.1 do edital, conforme mencionado no contexto fornecido.",0.036,27.869,2012,94,1.0,0.9338487910361468,0.9999999999,1.0,0.48241973577318253
mistral,mistral,É obrigatório possuir conta no portal gov.br para se inscrever?,"Sim, o acesso ao sistema de inscrições exige uma conta ativa no portal gov.br."," Sim, é necessário ter um cadastro no portal gov.br para se inscrever no processo seletivo do IFRS. Caso ainda não tenha cadastro, ao digitar o CPF na página de login, será redirecionado para realizar o cadastro.",0.043,25.483,1952,70,1.0,0.9179998426021342,0.9999999999,1.0,0.9690207401225843
mistral,mistral,Qual nível de conta gov.br é exigido para a inscrição?,"Geralmente são aceitas contas níveis bronze, prata ou ouro para o acesso básico."," O contexto fornecido não menciona explicitamente qual nível de conta do portal gov.br é exigido para a inscrição, apenas que o candidato deverá se autenticar no portal com seu CPF e senha.",0.039,21.894,2013,60,1.0,0.0,0.0,0.0,0.2165591862531024
mistral,mistral,Posso usar o CPF dos meus pais para fazer a minha inscrição?,"Não, a inscrição deve ser feita obrigatoriamente com o CPF do próprio candidato.", Não encontrei essa informação nos documentos.,0.039,25.648,2085,14,0.5,0.0,0.9999999999,1.0,0.20740344474170866
mistral,mistral,O que fazer se eu esquecer a senha da minha conta gov.br?,Você deve recuperar a senha diretamente na plataforma gov.br pelas opções de recuperação., Não encontrei essa informação nos documentos.,0.036,23.236,1921,14,1.0,0.0,0.0,0.0,0.20800010818655762
mistral,mistral,Candidatos estrangeiros podem participar do processo seletivo?,"Sim, desde que possuam a documentação legal exigida para permanência no Brasil."," Sim, candidatos estrangeiros podem participar do processo seletivo. Eles devem apresentar um dos seguintes documentos: Registro Nacional de Estrangeiro (RNE), Passaporte com visto de estudante ou outro documento que por previsão legal permita que o estrangeiro estude no Brasil.",0.035,28.212,2081,79,0.75,0.9544107956654385,0.9999999999,1.0,0.8122698497645433
mistral,mistral,Qual documento de identidade é aceito para candidatos estrangeiros?,O Registro Nacional de Estrangeiro (RNE) ou a Carteira de Registro Nacional Migratório (CRNM)., O Registro Nacional de Estrangeiro (RNE) ou Comprovante de Situação Cadastral emitido pela Receita Federal.,0.037,27.594,2201,35,0.5,0.8728635364634316,0.9999999999,0.0,0.5309017544497425
mistral,mistral,É permitido o uso de nome social durante o processo seletivo?,"Sim, candidatos travestis e transexuais podem solicitar o uso de nome social."," Sim, é permitido o uso de nome social durante o processo seletivo, mas somente com autorização do responsável legal.",0.037,23.451,1911,32,0.5,0.0,0.9999999999,1.0,0.48050011249746827
mistral,mistral,Como solicito a inclusão do meu nome social no cadastro?,A solicitação deve ser feita durante o preenchimento do formulário de inscrição.," Para solicitar a inclusão do seu nome social no cadastro, você precisa preencher o formulário ANEXO XV SOLICITAÇÃO DE USO DE NOME SOCIAL PARA MENOR DE IDADE disponível em https://cta.ifrs.edu.br/ps-formularios/formulario-nome-social-16/. Neste formulário, você deve preencher os seguintes campos:  *",0.041,26.743,2054,308,1.0,0.9453391054690339,0.9999999999,1.0,0.2066088694917661
mistral,mistral,O IFRS envia e-mails de confirmação após a conclusão da inscrição?,"Sim, o sistema envia confirmações automáticas para o e-mail cadastrado.", Não encontrei essa informação nos documentos.,0.037,23.875,1991,14,1.0,0.0,0.0,0.0,0.1987650931772184
mistral,mistral,O que devo fazer se não receber o e-mail de confirmação?,Verifique a caixa de spam ou acesse o sistema para confirmar o status da inscrição., Não encontrei essa informação nos documentos. É recomendável entrar no site ingresso.ifrs.edu.br para verificar se a inscrição foi confirmada ou entrar em contato com o gabinete do reitor do IFRS para obter mais informações.,0.037,24.976,1900,72,0.6,0.0,0.0,0.0,0.21105301906007007
mistral,mistral,Qual é a validade exigida para o documento de identidade (RG)?,O RG deve estar legível e permitir a identificação clara e atualizada do candidato.," O documento de identidade válido é a Carteira de Identidade emitida pelas Secretarias de Segurança Pública – Instituto de Identificação; pela Polícia Federal; pelos Comandos Militares; pela Polícia Militar e pelos órgãos ou conselhos fiscalizadores de exercício profissional, conforme o texto encont",0.037,29.084,2147,93,0.75,0.8910829021443449,0.0,1.0,0.5048906790906071
mistral,mistral,CNH (Carteira Nacional de Habilitação) é aceita como identificação?,"Sim, a CNH dentro da validade é um documento de identificação oficial aceito."," Sim, a Carteira Nacional de Habilitação (CNH) é aceita como documento de identificação conforme os documentos relacionados ao processo seletivo do IFRS.",0.038,17.147,2032,46,1.0,0.948875333373583,0.9999999999,1.0,0.8303459729452551
mistral,mistral,Posso usar a certidão de nascimento no lugar do RG para a matrícula?,"Não, a certidão de nascimento não substitui o documento de identidade com foto."," Sim, na seção ""Carteira de identidade ou documento equivalente"", é mencionado que os documentos com foto expedidos por órgãos das Secretarias de Segurança, Forças Armadas, Polícia Militar, Ministério do Trabalho, Ordens ou Conselhos de Classe legalmente reconhecidos, ou Conselho Nacional de Trânsit",0.037,31.266,2030,178,0.75,0.9773277297936098,0.9999999999,1.0,0.22027515345913945
mistral,mistral,Documentos digitais oficiais (como e-Título) são válidos no processo?,"Sim, documentos digitais oficiais com QR Code de validação normalmente são aceitos."," Sim, documentos digitais oficiais, como e-Título, podem ser válidos no processo, desde que estejam legíveis e estão em perfeitas condições.",0.039,25.988,2015,46,0.5,0.969050669693519,0.9999999999,0.0,0.6578351284304529
mistral,mistral,Cópias autenticadas em cartório substituem o envio online dos originais?,"Não, o envio deve ser feito digitalizando os documentos originais diretamente no sistema.", Não encontrei essa informação nos documentos.,0.037,25.962,2147,14,1.0,0.0,0.9999999999,0.0,0.20967968116241134
mistral,mistral,Preciso enviar fotos 3x4 no momento da pré-matrícula?,A necessidade de foto 3x4 depende das orientações específicas do edital de matrícula.," Sim, conforme o contexto fornecido, é imprescindível que a/o candidata/candidato tenha um documento oficial com foto para efetivação da matrícula.",0.037,26.268,2064,48,1.0,0.8814072225981006,0.0,1.0,0.21817256644168156
mistral,mistral,Existe limite de idade máximo para ingressar nos cursos subsequentes?,Não há limite máximo de idade para ingressar nos cursos técnicos subsequentes.," Sim, existe um limite de idade máximo para ingressar nos cursos subsequentes. Para ingressar em um curso subsequente, o estudante deve possuir o Ensino Médio completo ou concluí-lo até 29 de maio de 2026 (3.5 do contexto fornecido).",0.037,25.937,1922,83,0.6666666666666666,0.9957411303156711,0.9999999999,1.0,0.21713863736786024
mistral,mistral,Existe idade mínima para os cursos superiores de graduação?,"Não há limite de idade, mas é necessário ter concluído o Ensino Médio.", Não encontrei essa informação nos documentos.,0.036,17.68,1824,14,1.0,0.0,0.9999999999,0.0,0.2121879440972472
mistral,mistral,O que é o período de interposição de recursos?,É o prazo oficial para contestar resultados preliminares ou decisões do processo.," O período para realização de recursos (pedidos de revisão, questionamentos) quanto ao gabarito das provas e resultado das comissões de heteroidentificação é de 24 e 25/11/2025.",0.036,28.84,2227,62,0.8,0.8813584427645144,0.9999999999,1.0,0.6464890829761945
mistral,mistral,Como devo enviar um recurso contra o resultado preliminar?,Os recursos devem ser submetidos exclusivamente pelo sistema eletrônico de ingresso.," O recurso deve ser realizado online pelo sistema de Pré-Matrícula no site ingresso.ifrs.edu.br, clicando em “Pré-Matrícula”.",0.035,26.901,2120,44,1.0,0.8543336682467719,0.9999999999,1.0,0.7741863337473025
mistral,mistral,Posso enviar recursos por e-mail diretamente ao campus?,"Não, recursos enviados por e-mail fora do sistema oficial não são analisados."," Sim, de acordo com o contexto fornecido, é possível enviar recursos por e-mail diretamente ao campus. Isso é mencionado no item 17.3.2 do contexto.",0.038,23.938,1879,53,0.0,0.9706418671503741,0.9999999999,0.0,0.2144674738688728
mistral,mistral,Qual é o prazo padrão para análise e resposta dos recursos?,O prazo exato de resposta está previsto no cronograma oficial do edital.," O prazo padrão para análise e resposta dos recursos, quanto ao gabarito das provas e resultado das comissões de heteroidentificação, é entre 24 e 25/11/2025 e 14 a 17/02/2026.",0.037,30.731,2307,76,0.25,0.9425722811823197,0.9999999999,1.0,0.21279555665327948
mistral,mistral,"Se meu recurso for negado, posso recorrer novamente?","Não, a decisão após a análise do recurso é definitiva na esfera administrativa."," Sim, conforme o cronograma que consta no item 2 , o candidato que tiver sua autodeclaração não confirmada pela Comissão de Heteroidentificação poderá entrar com recurso dentro do prazo que consta no cronograma. O recurso será realizado pelo link do Sistema de Pré-Matricula disponibilizado no site i",0.035,29.116,2078,102,1.0,0.8748024502537826,0.0,0.0,0.20834881773523503
mistral,mistral,Candidatos de outras cidades podem concorrer às vagas de Ibirubá?,"Sim, o processo seletivo é aberto a candidatos de qualquer município do país.", Não encontrei essa informação nos documentos.,0.036,25.66,2086,14,0.0,0.0,0.0,0.0,0.20343236898896133
mistral,mistral,Há alojamento ou moradia estudantil oferecida pelo campus?,"Não, o IFRS Campus Ibirubá não possui alojamento ou moradia estudantil própria.", Não encontrei essa informação nos documentos.,0.04,22.738,1909,14,1.0,0.0,0.0,0.0,0.580974072397778
mistral,mistral,O campus oferece auxílio estudantil ou bolsas de permanência?,"Sim, o IFRS possui programas de auxílio baseados em critérios socioeconômicos.", Não encontrei essa informação nos documentos.,0.037,22.697,1904,14,1.0,0.0,0.0,0.0,0.20830290869104445
mistral,mistral,Quando abrem os editais para solicitação de auxílio estudantil?,Os editais de assistência abrem após o início do semestre letivo., Não encontrei essa informação nos documentos.,0.038,22.681,1887,14,1.0,0.0,0.0,0.0,0.20504746967861012
mistral,mistral,Posso aproveitar disciplinas já cursadas em outra instituição?,"Sim, após a matrícula você pode solicitar aproveitamento mediante análise.", Não encontrei essa informação nos documentos.,0.035,23.236,1927,14,1.0,0.0,0.0,0.0,0.20150053343872484
mistral,mistral,Como solicito o aproveitamento de estudos após a matrícula?,A solicitação é feita na secretaria com o histórico e ementas das disciplinas., Não encontrei essa informação nos documentos fornecidos.,0.035,22.855,1904,18,1.0,0.0,0.0,0.0,0.20130006811400888
mistral,mistral,A documentação de matrícula pode ser entregue presencialmente?,"Não, o envio da documentação de pré-matrícula ocorre de forma totalmente eletrônica."," Sim, a documentação de matrícula pode ser entregue presencialmente. De acordo com o contexto fornecido, se um candidato não tiver acesso à internet ou precisar de ajuda, ele poderá comparecer ao campus dentro do prazo para enviar a documentação (15.4). Além disso, na Primeira Chamada e na Chamada P",0.035,28.896,1990,142,0.375,0.9729141072919089,0.9999999999,0.0,0.2096225861344302
mistral,mistral,Qual o formato de arquivo exigido para o envio dos documentos?,"Os documentos geralmente devem ser anexados em formato PDF, JPG ou PNG.", Não encontrei essa informação nos documentos fornecidos.,0.036,23.416,1931,18,1.0,0.0,0.0,0.0,0.20876841996577006
mistral,mistral,Qual o tamanho máximo permitido para os arquivos anexados no sistema?,O limite de tamanho por arquivo é estipulado pelo sistema de envio., Não encontrei essa informação nos documentos.,0.036,23.276,1946,14,0.0,0.0,0.0,0.0,0.20197819805822126
mistral,mistral,O que faço se o sistema de inscrições apresentar instabilidade?,"Tente acessar em outro navegador, limpe o cache ou aguarde a normalização.", Não encontrei essa informação nos documentos.,0.036,18.582,1871,14,1.0,0.0,0.0,0.0,0.20531666023425335
mistral,mistral,É possível trancar a matrícula logo no primeiro semestre?,"Geralmente o trancamento no primeiro semestre não é permitido, salvo exceções legais."," Sim, é possível trancar a matrícula logo no primeiro semestre, conforme o cronograma disponível na página ingresso.ifrs.edu.br. A publicação do resultado preliminar da matrícula em Primeira Chamada será realizada após o envio das documentações conforme o cronograma, e se tiver faltando algum docume",0.036,29.999,1970,171,0.7142857142857143,0.9532969515505846,0.0,0.0,0.21207814243699596
mistral,mistral,Cursos técnicos subsequentes exigem estágio obrigatório para conclusão?,"Sim, a maioria dos cursos exige o cumprimento de estágio curricular obrigatório."," Sim, os cursos técnicos subsequentes ao ensino médio listados no contexto exigem um estágio obrigatório para sua conclusão.",0.036,23.011,1848,40,0.0,0.9669491020513449,0.9999999999,1.0,0.7376679219569267
mistral,mistral,Os cursos de graduação do campus exigem Trabalho de Conclusão de Curso?,"Sim, o TCC é um componente curricular obrigatório para formatura nas graduações.", Não encontrei essa informação nos documentos.,0.039,22.364,1870,14,1.0,0.0,0.0,0.0,0.20162166526125458
mistral,mistral,Posso transferir meu curso para outro campus do IFRS futuramente?,"Sim, mediante editais internos de transferência e caso haja vaga disponível.", Não encontrei essa informação nos documentos.,0.039,23.284,1956,14,0.0,0.0,0.0,0.0,0.20340863566340384
mistral,mistral,A matrícula deve ser renovada a cada novo semestre?,"Sim, a rematrícula é obrigatória a cada semestre para manter o vínculo.", Não encontrei essa informação nos documentos.,0.039,23.265,1941,14,1.0,0.0,0.0,0.0,0.20187492686782726
mistral,mistral,O que ocorre se eu não renovar a matrícula no prazo estipulado?,O estudante perde o vínculo e tem a sua matrícula cancelada por abandono., Não encontrei essa informação nos documentos.,0.037,23.853,1996,14,1.0,0.0,0.9999999999,1.0,0.20655756601624078
mistral,mistral,Como funciona a reclassificação de vagas não preenchidas?,As vagas são repassadas aos próximos da lista de espera por ordem de classificação.," As vagas que não forem preenchidas mudarão para outras cotas seguindo a sequência abaixo até serem preenchidas: Cota 2 → Cota 4 → Cota 3 → Cota 5 → Cota 6 → Cota 8 → Cota 7 → Cota 9 → Cota 1. Se um candidato não comprovar os requisitos para a ocupação de vaga reservada, será reclassificado para o a",0.037,28.982,1903,174,1.0,0.897453291365628,0.9999999999,1.0,0.2049330697897297
mistral,mistral,Candidatos que zeraram a redação do Enem podem usar a nota?,"Não, zerar qualquer prova ou a redação desclassifica o candidato pelo Enem."," Não, candidatos que zeraram a redação do Enem não podem utilizar a nota.",0.037,23.735,1929,26,1.0,0.9751746211024149,0.9999999999,1.0,0.6085554035499374
mistral,mistral,Qual o critério de desempate caso dois candidatos tenham a mesma nota?,Os critérios de desempate geralmente priorizam candidatos de maior idade.," O critério de desempate para os cursos de graduação será pela maior pontuação na Prova de Redação, a maior nota obtida em Linguagens, Códigos e suas Tecnologias, Matemática e suas Tecnologias, Ciências da Natureza e suas Tecnologias, Ciências Humanas e suas Tecnologias, nesta ordem.",0.041,28.325,2018,105,1.0,0.9003046477660382,0.9999999999,0.0,0.2223827435278899
mistral,mistral,Pessoas trans devem passar por banca de heteroidentificação?,"Não, a banca avalia apenas quem concorre nas cotas raciais para pretos e pardos."," Sim, de acordo com o contexto fornecido, pessoas trans devem passar pela banca de heteroidentificação.",0.037,21.899,1759,34,0.0,0.963410316439641,0.9999999999,0.0,0.22017476263661154
mistral,mistral,A renda per capita é calculada com base no salário bruto ou líquido?,A renda familiar per capita é calculada com base na renda bruta mensal., Os documentos não fornecem informação específica sobre se a renda per capita é calculada com base no salário bruto ou líquido.,0.037,19.982,1610,37,0.0,0.0,0.9999999999,1.0,0.22412751413044357
mistral,mistral,Estágio remunerado conta na composição da renda familiar para cotas?,"Sim, valores recebidos como bolsa de estágio entram no cômputo da renda familiar.", Não encontrei essa informação nos documentos.,0.037,22.671,1887,14,1.0,0.0,0.0,0.0,0.2028345000183288
mistral,mistral,Membros da família que moram em outra casa entram no cálculo de renda?,"Não, apenas pessoas que residem sob o mesmo teto e compartilham rendas entram no cálculo.", Não encontrei essa informação nos documentos fornecidos.,0.038,26.221,2155,18,0.0,0.0,0.0,0.0,0.20695013612493252
mistral,mistral,Posso alterar o e-mail cadastrado após finalizar a inscrição?,A alteração deve ser feita no sistema durante o período permitido pelo edital., Não encontrei essa informação nos documentos.,0.039,22.376,1864,14,0.0,0.0,0.9999999999,0.0,0.20361770112989747
mistral,mistral,É obrigatório apresentar título de eleitor na matrícula?,"Sim, a certidão de quitação eleitoral é exigida para a matrícula de maiores de 18 anos.", Não encontrei essa informação nos documentos fornecidos.,0.034,23.407,1931,18,1.0,0.0,0.0,0.0,0.20196807669161737
mistral,mistral,Homens maiores de 18 anos precisam de comprovante militar?,"Sim, a regularidade militar é obrigatória para candidatos homens maiores de 18 anos."," Sim, homens maiores de 18 anos precisam apresentar um Comprovante de quitação com o Serviço Militar. Os candidatos que completam 18 anos no ano de ingresso ficam condicionados a apresentar o comprovante até o prazo de inscrição no Serviço Militar (alistamento).",0.037,26.572,1997,83,1.0,0.9447608474200426,0.9999999999,1.0,0.7250240868530734
mistral,mistral,Onde encontro o cronograma completo com todas as datas do edital?,O cronograma completo está disponível nos anexos do edital no site de ingresso do IFRS., O cronograma completo com todas as datas do edital pode ser encontrado no site ingresso.ifrs.edu.br.,0.037,27.797,2217,35,1.0,0.0,0.9999999999,0.0,0.5386361308125007
gemma,gemma2:27b,Quais são os cursos técnicos integrados ao Ensino Médio ofertados no Campus Ibirubá?,"Os cursos técnicos integrados ao Ensino Médio ofertados no campus são o Técnico em Agropecuária, Técnico em Informática e Técnico em Mecânica.",Técnico em Agropecuária.  ,5.777,80.094,1615,10,0.5,0.79929598409027,0.9999999999,0.0,0.5944469965619703
gemma,gemma2:27b,Quais são os turnos de funcionamento dos cursos técnicos integrados?,"O funcionamento dos cursos técnicos integrados ocorre nos turnos da manhã e da tarde (turno integral), com duração prevista de 3 anos.",Os cursos técnicos integrados funcionam nos turnos Manhã e Tarde.  ,0.078,71.44,1420,17,1.0,0.9747095207109053,0.9999999999,1.0,0.7362395908123811
gemma,gemma2:27b,Quais são os cursos técnicos subsequentes ao Ensino Médio disponíveis no Campus Ibirubá?,"Na modalidade subsequente, estão disponíveis os cursos de Técnico em Eletrotécnica e Técnico em Mecânica.",Técnico em Mecânica e Técnico em Eletrotécnica.  ,0.041,79.118,1615,17,1.0,0.8881306164266073,0.9999999999,1.0,0.9814965433314389
gemma,gemma2:27b,Em qual turno ocorrem as aulas dos cursos subsequentes?,"As aulas dos cursos técnicos subsequentes acontecem no turno da noite, com duração de 4 semestres.",As aulas dos cursos técnicos subsequentes ao ensino médio ocorrem no turno noite.  ,0.041,72.099,1472,19,0.0,0.9593433145425158,0.9999999999,0.0,0.7394004408844523
gemma,gemma2:27b,Quais são os cursos superiores de graduação ofertados no Campus Ibirubá?,"O campus oferece os seguintes cursos superiores de graduação: Bacharelado em Agronomia, Bacharelado em Engenharia Mecânica, Bacharelado em Ciência da Computação e Licenciatura em Matemática.","Bacharelado em Agronomia, Bacharelado em Engenharia Mecânica, Bacharelado em Ciência da Computação e Licenciatura em Matemática.  ",0.039,86.515,1618,41,1.0,0.9119617135177384,0.9999999999,1.0,0.9817767843906415
gemma,gemma2:27b,Qual é a duração e os turnos dos cursos de Agronomia e Engenharia Mecânica no campus?,"O curso de Agronomia ocorre nos turnos da manhã e da tarde com duração de 10 semestres. O curso de Engenharia Mecânica é ofertado no turno da noite, também com duração de 10 semestres.","No campus de Sertão, o Bacharelado em Agronomia tem duração de 10 semestres e é oferecido nos turnos Manhã e Tarde.  No campus de Vacaria, o Bacharelado em Agronomia também tem duração de 10 semestres e é oferecido no turno Noite.  Não encontrei informações sobre cursos de Engenharia Mecânica.",0.039,93.037,1514,84,0.8,0.9418002813053071,0.0,0.5,0.6453429747702975
gemma,gemma2:27b,Qual é a duração e os turnos de Ciência da Computação e Licenciatura em Matemática?,"O curso de Ciência da Computação ocorre à noite com duração de 9 semestres, enquanto a Licenciatura em Matemática também acontece no turno da noite com duração de 8 semestres.","Licenciatura em Matemática: turno Noite, 8 semestres.   Não encontrei informação sobre a duração e os turnos do curso de Ciência da Computação.  ",0.039,81.283,1529,42,1.0,0.0,0.0,0.5,0.7379022677383303
gemma,gemma2:27b,Os cursos ofertados pelo IFRS Campus Ibirubá são pagos?,"Não. Todos os cursos oferecidos no IFRS são 100% gratuitos, não havendo cobrança de mensalidades ou taxas de matrícula.",Não encontrei essa informação nos documentos.  ,0.04,72.726,1501,11,1.0,0.0,0.9999999999,0.0,0.19389813443364445
gemma,gemma2:27b,Qual o valor da taxa de inscrição para os cursos técnicos integrados?,"A taxa de inscrição para os cursos técnicos na modalidade integrada é de R$ 60,00.","R$ 70,00 (setenta reais) .  ",0.042,68.604,1369,17,1.0,0.8348578971237215,0.0,0.0,0.20790845127880095
gemma,gemma2:27b,Quanto custa a inscrição para os cursos técnicos subsequentes?,"O custo é de R$ 20,00.","R$ 70,00 (setenta reais)  ",0.04,71.214,1439,16,1.0,0.8304951772422211,0.0,0.0,0.2181353091833941
gemma,gemma2:27b,Qual é o custo da inscrição para concorrer a uma vaga em curso de graduação?,"Se o candidato optar por concorrer via Exame de Seleção (prova), a taxa é de R$ 80,00. Caso a opção seja via nota do ENEM, a taxa é de R$ 20,00.","R$ 100,00  ",0.038,67.252,1377,12,1.0,0.8042010247560902,0.0,0.0,0.20909569504905862
gemma,gemma2:27b,Como deve ser efetuado o pagamento da taxa de inscrição?,"O pagamento deve ser realizado por meio de boleto bancário gerado ao final da inscrição, pagável na rede bancária ou via internet banking.","Ao final da inscrição, será gerado um boleto para pagamento da taxa de inscrição.  ",0.042,69.441,1388,20,1.0,0.8603281332639177,0.9999999999,1.0,0.6580492630925977
gemma,gemma2:27b,Até quando posso pagar a taxa de inscrição?,O boleto deve ser pago impreterivelmente até o prazo limite definido no cronograma oficial do edital correspondente.,A/o candidata/candidato tem até o dia 13 de outubro de 2025 para realizar o pagamento da taxa de inscrição.  ,0.042,76.419,1418,35,1.0,0.9582507730579276,0.9999999999,1.0,0.2175588436350177
gemma,gemma2:27b,Posso modificar os dados da minha inscrição (como a opção de curso ou campus) após concluí-la?,"Sim, no entanto, após a finalização da inscrição, qualquer alteração exige que o candidato realize uma nova inscrição dentro do prazo regulamentar para que os novos dados sejam computados.",Não será realizada troca de curso ou de cota após o período de inscrição.  ,0.038,67.106,1356,19,1.0,0.0,0.9999999999,1.0,0.2111020017792799
gemma,gemma2:27b,É possível me inscrever em mais de um curso no mesmo edital do IFRS?,Não. É permitido realizar apenas uma única inscrição por candidato em cada edital.,"Não é permitida a inscrição por pessoa em mais de um curso de cada modalidade (Integrado, EJA, Concomitante, Subsequente, Concomitante/Subsequente e Graduação).  ",0.039,79.908,1440,48,1.0,0.8968165197828798,0.9999999999,1.0,0.4013454585818626
gemma,gemma2:27b,Há devolução do valor pago na taxa de inscrição se eu desistir de participar?,"Não. O valor pago na taxa de inscrição não é reembolsável sob nenhuma circunstância, exceto se houver cancelamento do certame por parte do IFRS.",Não haverá o reembolso (devolução) do pagamento da taxa de inscrição cancelada.  ,0.041,72.542,1409,21,1.0,0.8988889216679156,0.9999999999,1.0,0.7188049061670522
gemma,gemma2:27b,Quem tem direito a solicitar a isenção do pagamento da taxa de inscrição?,"Têm direito à isenção os candidatos com renda familiar bruta mensal de até 1 salário mínimo per capita (R$ 1.412,00) que estejam regularmente registrados no CadÚnico como baixa renda.","Pessoas cadastradas no CadÚnico como pertencente a família de baixa renda. Família de baixa renda é a que recebe até 1 salário mínimo por pessoa (R$ 1.518,00) por mês.    ",0.038,77.922,1371,51,1.0,0.8266177265797251,0.9999999999,1.0,0.4773530409059725
gemma,gemma2:27b,O cadastro do CadÚnico precisa ter alguma atualização recente?,Sim. O cadastro do candidato no CadÚnico deve estar obrigatoriamente atualizado nos últimos 2 anos.,"Sim, somente serão aceitos cadastros atualizados nos últimos 2 anos.  ",0.043,75.365,1538,19,1.0,0.8784376420786744,0.9999999999,1.0,0.8252680827185538
gemma,gemma2:27b,Onde realizo a solicitação de isenção de taxa?,"A solicitação deve ser realizada exclusivamente via internet, na página de ingressos do IFRS (ingresso.ifrs.edu.br).","Você deve acessar o endereço ingresso.ifrs.edu.br e clicar em “Isenção”.  Para acessar o formulário de solicitação, será necessário utilizar o login e senha do gov.br. Caso ainda não tenha cadastro no site do gov.br , ao digitar o CPF na página de login, você será redirecionado para realizar o cadas",0.042,82.924,1331,77,1.0,0.9153304645386612,0.9999999999,1.0,0.7173900715468413
